User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001925,P8206,M,36-45,0,B,0,0,6,3.0,,3499
1002056,P8170,M,51-55,0,A,1,1,19,8.0,7.0,11324
1006917,P7207,M,18-25,3,A,2,0,8,5.0,,5469
1003144,P3419,M,26-35,6,C,3,1,6,,,3978
1009631,P7240,F,36-45,13,A,4+,1,17,17.0,,10947
1000552,P2893,F,36-45,13,C,3,1,6,,,6141
1008907,P6322,F,18-25,17,B,1,0,13,3.0,,6958
1005383,P8718,M,26-35,1,A,2,1,2,13.0,,6177
1003911,P7878,F,26-35,0,B,0,0,12,,,6151
1009905,P2125,M,26-35,20,C,3,0,7,12.0,,7241
1003389,P4117,F,18-25,15,B,1,1,6,17.0,,7684
1009299,P5161,F,51-55,17,B,1,0,17,2.0,,10886
1008442,P5042,F,36-45,15,C,1,1,8,,13.0,6411
1002430,P5433,F,26-35,5,A,2,0,6,,12.0,2981
1000458,P9638,M,36-45,9,C,1,1,19,1.0,,12889
1000207,P3658,M,51-55,1,C,1,0,9,12.0,,6998
1000899,P4483,F,18-25,6,B,1,1,20,6.0,5.0,8662
1000021,P3944,M,18-25,20,C,3,0,16,5.0,10.0,11754
1008601,P8210,M,26-35,16,B,1,0,18,3.0,,10533
1000894,P8653,F,46-50,2,B,2,1,19,12.0,15.0,9387
1000514,P9787,M,0-17,19,B,3,1,7,10.0,,5553
1007294,P2986,M,55+,11,B,1,0,8,4.0,4.0,6365
1004904,P2074,M,26-35,1,B,0,0,19,,,10930
1007867,P5305,M,26-35,6,A,2,0,1,11.0,,2466
1004109,P4007,F,18-25,16,B,0,0,13,3.0,,8313
1007179,P1969,F,18-25,18,A,2,0,1,,,7537
1001560,P9772,M,46-50,11,A,0,1,11,16.0,12.0,7931
1001266,P3824,F,55+,8,A,1,0,2,12.0,13.0,4439
1003638,P2211,F,26-35,13,C,0,0,3,6.0,,2830
1008941,P1229,F,55+,1,B,0,1,13,15.0,,5631
1003427,P5284,M,46-50,20,B,2,0,7,2.0,,8057
1004780,P4185,M,26-35,3,A,1,1,2,,,4695
1001927,P1501,F,36-45,18,B,2,1,2,10.0,3.0,5937
1002356,P1048,F,26-35,20,A,1,1,3,4.0,15.0,4304
1004790,P4566,M,26-35,15,A,4+,1,13,8.0,,9905
1000306,P4055,F,0-17,16,B,3,1,12,15.0,16.0,4695
1007979,P9880,M,36-45,1,B,3,0,1,16.0,,3409
1003665,P1386,F,0-17,16,A,2,0,18,13.0,1.0,11400
1007057,P1969,M,46-50,18,B,1,1,5,15.0,4.0,4554
1000661,P6820,M,46-50,7,C,0,0,19,,17.0,11587
1004644,P4052,M,18-25,19,A,3,0,10,15.0,,7224
1008503,P8397,M,26-35,5,A,2,1,6,12.0,5.0,4904
1002920,P3302,F,26-35,11,B,2,1,18,11.0,4.0,9550
1009274,P3283,M,36-45,17,A,2,0,15,3.0,,11218
1008946,P5366,F,18-25,1,C,1,1,14,14.0,,7115
1006236,P1122,M,36-45,18,B,2,1,16,2.0,9.0,9088
1006078,P7799,M,18-25,9,B,4+,1,4,3.0,,3411
1000352,P4727,F,0-17,2,B,0,1,19,,4.0,9278
1009094,P9450,F,0-17,11,B,2,0,8,11.0,,6094
1007005,P5958,F,18-25,15,A,1,1,1,3.0,,4066
1000158,P1524,M,46-50,11,C,0,1,20,5.0,13.0,10056
1000956,P9399,M,55+,7,B,0,1,13,9.0,4.0,8367
1002071,P1148,F,26-35,4,A,3,1,9,,,6574
1008595,P9001,M,26-35,10,B,2,0,1,6.0,,2181
1009579,P1437,F,18-25,9,A,2,0,15,6.0,,8616
1003453,P4749,M,26-35,2,A,1,0,15,11.0,5.0,8318
1006675,P9186,M,18-25,8,B,4+,1,14,17.0,10.0,8469
1000955,P5453,M,36-45,11,B,4+,1,5,2.0,,4324
1006295,P6336,F,51-55,5,B,3,0,17,9.0,,8937
1001712,P5551,M,18-25,18,A,4+,1,6,,,5817
1004703,P3823,F,36-45,15,B,1,1,9,,4.0,8737
1006563,P6728,F,0-17,20,A,3,0,20,4.0,16.0,11254
1009465,P9677,M,26-35,13,B,2,0,19,9.0,,12286
1005631,P9391,F,18-25,3,B,4+,0,17,5.0,15.0,10677
1009633,P2982,F,26-35,17,B,1,1,7,,,4237
1009989,P7996,M,18-25,9,C,1,1,8,9.0,,5691
1001394,P3311,F,26-35,17,C,2,0,15,,2.0,10719
1009461,P8225,F,26-35,11,C,1,0,6,16.0,6.0,5277
1004732,P1604,M,26-35,18,C,3,1,1,,,3640
1003714,P9175,M,36-45,7,C,3,1,9,16.0,,7220
1000529,P6785,M,51-55,0,C,0,1,7,10.0,,6381
1002958,P5597,F,26-35,13,C,2,0,20,4.0,,10745
1007904,P8759,F,18-25,5,B,1,0,19,,9.0,9566
1003591,P8532,M,18-25,13,A,4+,1,4,9.0,2.0,1844
1006895,P9740,F,46-50,1,A,3,0,1,13.0,7.0,2516
1009131,P1838,M,26-35,8,C,2,0,9,5.0,,5923
1000525,P4815,M,26-35,11,B,2,1,2,2.0,,2552
1006477,P1847,M,18-25,4,C,3,1,16,,,8694
1000001,P5709,F,26-35,1,A,0,1,2,8.0,3.0,2359
1000374,P5507,F,18-25,18,B,2,1,3,,8.0,4483
1004648,P7575,M,51-55,6,B,1,0,14,,,7925
1002365,P5773,M,51-55,6,C,4+,0,13,4.0,,8396
1001525,P5468,F,18-25,9,A,4+,0,17,16.0,14.0,9549
1001646,P6192,M,26-35,16,C,3,1,10,8.0,,8788
1000013,P4320,F,18-25,13,C,2,0,3,12.0,,3339
1004599,P5698,M,26-35,10,A,4+,1,4,5.0,,6636
1002278,P5311,M,46-50,19,B,2,0,5,5.0,16.0,6721
1003155,P4673,F,26-35,5,A,3,0,11,,11.0,8484
1008321,P2564,F,26-35,7,A,0,0,6,,,5123
1003814,P2840,F,18-25,18,B,4+,1,1,,10.0,3142
1003216,P7058,F,46-50,18,A,1,0,19,7.0,,10034
1008219,P8131,F,36-45,16,A,3,1,7,,13.0,7863
1002113,P1726,M,26-35,17,C,0,0,10,,,8636
1009444,P7697,M,18-25,11,B,1,1,12,6.0,3.0,6550
1004356,P1282,F,26-35,8,B,1,1,12,,,8453
1005543,P2081,F,55+,15,A,4+,0,1,17.0,,2310
1004555,P4885,M,26-35,17,C,2,1,9,9.0,,7309
1007062,P3881,M,26-35,15,C,3,0,17,,,10991
1003374,P3970,F,26-35,15,B,1,1,12,13.0,,9450
1006430,P7985,F,36-45,3,C,4+,1,2,8.0,,3265
1003466,P1947,M,26-35,6,C,0,0,9,14.0,1.0,6099
1003081,P5760,F,18-25,0,B,1,0,12,,10.0,6853
1000629,P1066,M,36-45,19,B,0,0,4,4.0,,6320
1000269,P9828,M,36-45,0,A,3,1,12,11.0,18.0,8046
1005724,P9505,F,36-45,7,A,4+,0,18,7.0,,9600
1005897,P1564,M,51-55,7,A,0,1,3,,1.0,1684
1003432,P4670,M,26-35,9,A,2,1,1,2.0,1.0,319
1009472,P3251,M,0-17,0,A,0,1,18,6.0,12.0,9770
1006276,P1804,F,55+,20,C,0,0,8,5.0,,4983
1005895,P5631,M,26-35,20,A,4+,0,19,15.0,,10465
1007115,P2235,F,36-45,13,C,4+,0,4,11.0,3.0,4108
1006656,P7720,M,36-45,13,B,1,0,16,,,11972
1000575,P7906,M,26-35,9,A,0,0,17,8.0,6.0,9787
1007029,P7016,M,18-25,18,B,0,0,9,,,7844
1006099,P4549,M,36-45,15,A,4+,0,8,,15.0,7005
1009499,P8938,M,46-50,8,C,2,0,20,,,7874
1003192,P5141,F,26-35,19,C,4+,0,19,2.0,,10261
1003178,P7966,F,26-35,15,A,2,0,7,7.0,,4236
1006052,P6335,M,18-25,19,C,4+,0,12,1.0,,10313
1002734,P6077,F,18-25,7,B,3,0,1,15.0,,637
1006116,P6611,F,26-35,6,A,0,0,17,1.0,,8655
1003568,P9089,M,26-35,10,B,2,1,6,17.0,18.0,4987
1009847,P3892,F,55+,20,B,3,0,5,7.0,,4017
1009771,P6577,F,46-50,5,A,2,1,20,,8.0,10422
1002203,P4618,F,36-45,14,C,1,0,7,,,5589
1001390,P2559,F,26-35,18,A,1,1,12,15.0,,8076
1001742,P7683,M,18-25,13,B,0,1,5,11.0,8.0,5683
1001925,P2507,F,55+,14,A,3,1,2,,10.0,3924
1000619,P3063,M,26-35,5,C,3,1,4,11.0,,4657
1001274,P4642,M,18-25,9,C,1,0,17,16.0,,10975
1000956,P3000,F,26-35,13,A,0,0,8,2.0,,4000
1001939,P2294,M,46-50,15,A,1,0,20,16.0,,12040
1003953,P5065,F,51-55,12,A,3,0,5,8.0,16.0,3465
1000968,P9014,M,0-17,10,C,2,0,17,5.0,10.0,8929
1009508,P2603,F,51-55,2,A,3,0,20,8.0,,10265
1009235,P2322,F,18-25,7,C,0,0,4,14.0,,4514
1000281,P6956,M,0-17,2,C,3,0,18,,,10255
1006262,P3441,F,46-50,1,B,4+,0,18,5.0,,8126
1001058,P2098,F,46-50,20,A,3,1,18,10.0,4.0,12357
1004293,P6073,F,36-45,13,B,4+,1,16,,,8679
1005178,P9488,F,26-35,19,B,1,0,11,13.0,3.0,6677
1006980,P4787,M,46-50,20,B,4+,0,8,,4.0,5174
1009200,P3096,M,46-50,14,B,3,0,12,9.0,9.0,6295
1001229,P3208,M,51-55,2,B,3,1,18,9.0,,7940
1009227,P6988,F,26-35,0,B,3,0,18,5.0,,9577
1004585,P1175,M,55+,14,C,0,1,8,6.0,,7065
1008467,P8169,F,55+,19,A,1,0,16,10.0,,8503
1002740,P7014,F,18-25,1,B,4+,0,17,,16.0,7490
1002289,P2667,F,46-50,17,C,2,1,2,,,3566
1001239,P9867,M,26-35,0,A,4+,1,15,1.0,,8417
1005370,P2823,M,26-35,8,B,3,1,7,13.0,,5896
1000125,P6147,M,36-45,2,C,2,0,1,8.0,,1663
1007473,P2356,M,0-17,1,B,2,1,2,13.0,,2959
1009400,P4072,F,26-35,3,A,4+,0,4,,,5661
1005342,P4259,M,46-50,15,A,4+,0,16,,,8166
1007351,P7199,M,18-25,0,A,4+,0,12,15.0,17.0,7065
1006638,P1546,M,26-35,8,A,4+,0,17,8.0,,10180
1006570,P6231,M,51-55,7,C,1,1,4,,16.0,3159
1003249,P8965,F,26-35,5,B,0,0,16,9.0,,9434
1009110,P3083,M,26-35,19,A,0,1,7,,16.0,4633
1007595,P3040,M,26-35,17,C,4+,0,8,6.0,,7281
1006294,P5534,M,26-35,15,B,0,0,9,15.0,,6852
1006527,P2752,F,36-45,7,A,4+,1,14,17.0,,6317
1005757,P2849,M,46-50,3,B,4+,1,9,12.0,,6905
1001969,P3642,M,26-35,2,A,4+,1,15,,,7345
1000891,P2600,M,46-50,14,C,1,1,4,4.0,,4556
1004470,P5402,F,26-35,5,B,3,0,3,,,4256
1007175,P4799,F,26-35,0,C,0,1,10,2.0,,4843
1009556,P1618,M,36-45,17,A,0,1,4,5.0,,4286
1008320,P2132,M,36-45,10,C,1,0,18,,15.0,11451
1009206,P6491,F,26-35,2,A,1,0,11,16.0,,4036
1009991,P6795,F,0-17,12,C,4+,0,19,16.0,,12022
1006812,P8633,F,18-25,16,C,4+,0,19,12.0,,8803
1007519,P2487,F,18-25,17,B,3,1,18,4.0,,9381
1004612,P8848,F,18-25,13,C,0,0,13,,,8319
1009710,P6009,M,36-45,6,C,1,1,4,2.0,,4984
1001198,P3113,M,0-17,6,C,3,0,3,5.0,,4218
1005238,P2044,M,36-45,13,A,0,0,16,1.0,,9537
1006089,P3431,M,18-25,14,B,3,1,14,,1.0,8217
1006257,P8979,F,26-35,11,C,3,0,10,,14.0,8534
1007705,P2582,F,26-35,11,C,4+,0,6,17.0,,5988
1003719,P2308,F,18-25,7,B,3,1,8,,6.0,7031
1000302,P5917,F,51-55,15,C,4+,1,16,12.0,,8794
1000986,P9793,F,18-25,8,A,0,0,10,15.0,,3686
1004440,P2620,M,26-35,1,C,0,0,7,,,6384
1004909,P8503,M,46-50,13,A,4+,0,19,14.0,7.0,11108
1003072,P5766,M,36-45,15,A,2,1,18,12.0,,10619
1003124,P6362,M,18-25,4,B,3,1,13,11.0,,7059
1009519,P6192,M,26-35,4,B,0,0,8,,,5322
1008125,P7622,F,36-45,19,B,3,1,14,8.0,17.0,8021
1003291,P7093,F,55+,20,B,2,0,9,17.0,,6854
1004033,P7704,F,51-55,17,A,3,0,12,8.0,,6457
1005105,P1100,F,26-35,17,A,2,0,6,4.0,7.0,6335
1000703,P7657,F,55+,4,C,1,0,20,10.0,,12684
1008133,P6875,M,0-17,10,B,2,0,12,6.0,16.0,6983
1000574,P5271,M,0-17,12,B,0,1,19,6.0,,8709
1005704,P1237,M,46-50,2,B,4+,0,12,17.0,1.0,7098
1007848,P8226,F,18-25,16,C,4+,1,7,8.0,,6138
1005208,P9032,F,0-17,17,B,3,1,15,13.0,,9564
1006924,P6218,F,18-25,13,A,1,1,16,15.0,,11103
1003828,P5025,F,26-35,11,C,3,0,4,4.0,,5239
1003230,P7073,M,36-45,13,C,2,0,6,15.0,,3306
1000488,P3542,F,36-45,17,B,4+,1,16,14.0,1.0,7937
1007114,P2537,M,18-25,19,C,2,0,15,,4.0,9927
1009539,P1754,F,26-35,1,B,4+,1,2,17.0,18.0,2315
1003173,P8396,M,51-55,6,B,4+,0,3,10.0,,5678
1001667,P8823,F,46-50,14,A,4+,0,15,6.0,,7715
1009829,P6507,F,26-35,9,B,0,1,8,6.0,13.0,6893
1004114,P5235,M,55+,14,A,2,1,12,1.0,,7161
1003553,P1540,M,36-45,16,A,3,0,2,,,4375
1007761,P6510,F,0-17,10,A,1,0,15,4.0,6.0,7606
1001000,P9461,M,0-17,1,A,3,1,8,11.0,,6231
1009042,P8926,F,18-25,20,B,2,0,11,,5.0,8887
1001388,P6131,F,36-45,17,B,1,0,17,7.0,10.0,10124
1005450,P9697,M,18-25,3,A,3,0,1,3.0,,5171
1003712,P2129,F,26-35,8,C,1,0,20,2.0,,9615
1001367,P4145,F,18-25,16,A,2,0,15,8.0,5.0,9078
1008189,P9553,M,51-55,16,B,4+,0,2,5.0,7.0,5075
1009013,P4720,F,26-35,16,A,2,1,10,5.0,,5820
1000454,P5067,F,51-55,15,A,0,1,20,10.0,,10975
1009816,P5195,F,51-55,19,A,1,1,6,,,6337
1002772,P8281,F,0-17,7,B,2,0,3,,,4735
1003726,P3509,M,26-35,14,C,4+,0,13,14.0,1.0,9710
1007232,P6016,M,0-17,0,A,4+,1,15,,,7257
1004806,P7533,M,51-55,18,B,2,0,6,5.0,10.0,6126
1002190,P5727,F,26-35,14,A,3,1,9,6.0,,4862
1009108,P1681,M,0-17,8,C,2,0,10,,,5911
1002875,P4932,M,18-25,4,C,4+,1,9,5.0,,5931
1005592,P6560,M,26-35,15,A,2,1,18,8.0,,11773
1001440,P5016,F,51-55,12,B,0,0,9,,,6953
1008927,P8339,M,36-45,15,C,3,0,18,3.0,18.0,10448
1006059,P1719,M,46-50,10,B,2,0,9,15.0,,7038
1007010,P1074,F,26-35,12,B,4+,0,5,,,5345
1007117,P5157,F,0-17,5,B,2,0,13,,10.0,7943
1009153,P9511,F,55+,19,B,2,1,12,,7.0,7250
1002989,P3149,F,0-17,16,C,1,0,9,,,5412
1009218,P7713,F,51-55,4,C,2,0,19,,,9572
1006228,P5207,F,26-35,16,C,0,0,20,,14.0,10007
1006471,P8141,M,0-17,0,B,4+,0,1,10.0,9.0,3446
1002863,P9652,M,36-45,4,B,1,0,11,,,8775
1001177,P4936,F,55+,4,B,2,1,5,,,4916
1004760,P2075,F,55+,6,C,3,1,7,,,2988
1000011,P4876,M,18-25,15,B,0,0,13,15.0,,7640
1005252,P5615,F,18-25,17,B,0,0,6,,,5442
1004399,P8265,F,26-35,5,A,0,1,13,14.0,,5778
1008234,P7379,M,36-45,1,B,1,0,6,16.0,13.0,4797
1009135,P5652,F,36-45,12,C,2,0,15,10.0,,9283
1005445,P7792,F,18-25,9,B,0,1,8,12.0,2.0,7431
1006570,P8456,M,55+,20,A,2,0,11,13.0,,10082
1009196,P5674,M,36-45,19,A,3,0,10,,,6010
1008212,P1541,M,46-50,10,B,2,1,9,,,6360
1000406,P3161,M,26-35,20,C,2,0,4,,,4975
1009206,P3251,M,26-35,1,C,2,1,14,,,7104
1004431,P5569,F,55+,7,C,4+,0,4,,9.0,4138
1005243,P3744,F,36-45,18,B,1,1,15,7.0,2.0,8984
1006542,P7041,F,46-50,19,B,2,0,10,10.0,,7877
1006936,P5675,F,55+,16,B,0,0,14,9.0,,10188
1008906,P2560,F,36-45,15,B,4+,1,6,,,5459
1004146,P2164,M,26-35,9,B,2,1,16,,,8652
1000140,P6419,F,0-17,4,B,4+,0,12,1.0,,5809
1004882,P3722,F,0-17,13,B,1,1,4,12.0,12.0,6831
1006012,P1470,F,18-25,18,A,4+,0,1,,,4568
1000963,P2468,F,18-25,3,A,0,1,4,17.0,,4260
1007151,P8925,F,18-25,19,C,2,1,13,,,8141
1008564,P1808,M,26-35,15,C,0,0,7,8.0,10.0,7934
1003610,P9363,F,26-35,14,B,3,0,15,4.0,,8648
1009884,P7719,F,26-35,8,A,4+,0,6,,5.0,2825
1006894,P6073,F,18-25,2,C,4+,1,14,10.0,,8038
1007311,P9012,F,0-17,8,B,4+,0,18,,,8207
1000105,P2645,F,36-45,17,B,1,1,4,11.0,,4943
1005539,P9249,F,26-35,3,B,0,0,1,,,4193
1009873,P2129,M,26-35,18,B,3,1,3,,15.0,2573
1006787,P2353,F,36-45,3,B,1,1,13,8.0,,6300
1002137,P1767,M,46-50,8,C,1,1,18,16.0,16.0,11018
1004445,P4895,M,26-35,0,A,2,1,4,13.0,,3301
1003530,P9874,F,36-45,0,A,3,0,4,5.0,,4098
1001286,P4454,F,55+,19,A,4+,0,11,,,8041
1007052,P8329,F,46-50,18,A,4+,1,14,2.0,15.0,9747
1003654,P2790,M,26-35,2,A,2,0,7,12.0,,4444
1007102,P1885,F,36-45,9,A,4+,1,3,,,678
1002359,P8734,F,18-25,11,A,0,1,7,,,5936
1008105,P4906,F,26-35,17,A,4+,1,8,14.0,,4337
1008636,P5492,M,55+,13,A,0,0,12,,,9002
1006441,P3073,M,26-35,9,A,2,0,7,17.0,,5589
1005047,P1312,F,51-55,9,B,2,1,16,14.0,7.0,8585
1008227,P7269,M,26-35,17,B,0,0,17,,,10949
1005203,P6317,F,55+,0,A,4+,1,4,2.0,,1510
1009667,P1810,M,26-35,14,B,2,0,17,,,9700
1001798,P7841,F,0-17,7,C,2,0,18,15.0,,10157
1009600,P3032,M,36-45,2,C,0,0,4,16.0,15.0,4323
1005291,P8129,F,18-25,17,A,2,1,17,,,9233
1005495,P3705,F,0-17,8,C,4+,0,15,4.0,,7906
1009900,P9788,M,46-50,15,B,2,0,17,15.0,,11852
1006284,P3147,M,18-25,20,A,0,1,13,10.0,,9795
1007285,P1615,M,46-50,14,A,4+,1,3,7.0,,3543
1001300,P1947,M,18-25,4,A,3,1,12,6.0,,8958
1006869,P6677,M,18-25,12,B,0,0,17,,,10726
1009435,P5651,F,55+,19,B,3,1,7,,,6526
1003097,P8866,F,26-35,6,B,2,0,7,,,5792
1004616,P3013,M,36-45,15,A,4+,1,11,14.0,,6225
1000009,P4697,F,36-45,6,A,2,1,16,,14.0,10566
1005752,P1490,F,26-35,15,A,4+,0,4,14.0,7.0,5642
1009852,P5350,M,51-55,12,B,1,0,16,6.0,,9714
1006295,P3428,F,36-45,16,C,2,1,5,,,5252
1004815,P5987,F,26-35,8,C,2,0,19,2.0,,9970
1001072,P9733,M,46-50,11,C,2,1,14,16.0,1.0,7878
1003225,P5920,M,18-25,12,B,0,0,7,16.0,11.0,6461
1001316,P3926,F,26-35,8,B,4+,1,9,17.0,,5126
1005699,P8282,M,55+,4,B,4+,0,13,16.0,,7921
1006807,P5376,F,36-45,6,B,4+,0,16,,,8877
1006674,P5868,M,46-50,0,B,0,0,4,,,4362
1003683,P7986,M,36-45,3,C,4+,0,7,6.0,18.0,6409
1007227,P7862,M,46-50,3,B,2,0,3,14.0,,4164
1003273,P5423,M,51-55,15,A,3,0,20,16.0,,12032
1007000,P7870,F,18-25,4,C,1,0,15,8.0,,5912
1000145,P9159,M,18-25,3,C,4+,1,14,14.0,,8632
1005010,P3073,M,26-35,5,B,0,0,7,17.0,,5490
1003040,P7170,F,36-45,2,B,0,1,18,,,9766
1009654,P1701,F,18-25,7,A,4+,0,5,,,3785
1009776,P9113,F,0-17,16,B,3,0,20,10.0,,12341
1000482,P7825,F,26-35,17,A,4+,0,8,10.0,,6521
1003179,P8867,M,55+,17,A,0,1,20,,,10426
1001249,P5264,F,36-45,11,B,1,0,18,1.0,,9178
1000630,P8968,M,26-35,0,A,3,0,19,16.0,,10983
1008853,P9146,F,18-25,11,B,4+,0,20,10.0,,10558
1002852,P8776,M,26-35,10,C,1,0,3,,,4094
1000987,P9558,F,18-25,12,A,4+,0,6,,,4883
1007622,P9719,M,18-25,2,B,3,0,18,17.0,17.0,10833
1007327,P5886,M,51-55,7,B,0,0,15,9.0,17.0,9299
1009738,P4935,F,55+,2,A,3,1,14,6.0,,6295
1008841,P5619,M,18-25,16,B,2,0,8,,,5289
1009160,P6191,M,0-17,12,B,4+,0,11,13.0,,7425
1001100,P7875,M,26-35,9,B,1,0,11,4.0,,6468
1006652,P8856,M,26-35,16,C,1,0,12,10.0,10.0,5467
1008632,P6401,F,18-25,2,B,3,0,16,11.0,,7626
1007421,P4022,M,26-35,12,C,3,1,7,13.0,17.0,5486
1005016,P6738,M,18-25,5,B,3,1,3,17.0,17.0,3320
1000769,P6984,F,36-45,13,A,1,1,2,11.0,7.0,4445
1001343,P2770,F,36-45,9,B,0,0,3,,,1059
1004358,P9989,F,36-45,19,A,1,0,8,,,5413
1009769,P4215,M,26-35,15,B,0,0,20,3.0,8.0,12155
1006780,P7694,M,51-55,17,B,3,1,8,,14.0,5719
1006602,P3976,F,55+,12,B,2,1,4,,,2866
1002349,P4737,M,18-25,9,A,1,0,13,16.0,,7223
1005699,P1752,F,18-25,5,B,3,1,17,7.0,,9635
1001241,P2392,M,26-35,9,A,1,0,18,9.0,11.0,9736
1001125,P7789,F,18-25,4,B,3,0,5,,,3370
1009382,P1677,M,26-35,5,C,1,0,12,17.0,3.0,7978
1006764,P1105,F,36-45,6,C,4+,0,2,6.0,,3610
1005101,P5753,M,26-35,10,A,1,1,10,,,5384
1007843,P2946,F,26-35,15,B,4+,1,7,,,5814
1000072,P6544,M,26-35,11,B,0,1,15,9.0,,7401
1005472,P2095,M,55+,11,C,1,0,7,3.0,8.0,7164
1005189,P7985,M,18-25,19,B,0,1,15,,,10917
1002472,P2782,F,36-45,4,A,2,1,16,6.0,,8295
1000707,P5541,M,0-17,15,B,4+,0,1,,,4878
1001804,P4257,M,0-17,5,B,1,0,15,9.0,,7693
1006704,P7213,M,26-35,8,B,0,1,3,7.0,11.0,3812
1003713,P5869,F,18-25,4,C,3,1,10,,10.0,5538
1005051,P2561,M,0-17,20,A,0,1,16,1.0,3.0,9870
1002475,P5006,F,18-25,15,C,1,0,2,5.0,,3779
1003610,P4981,M,26-35,17,A,2,0,17,,,10117
1004255,P6682,F,36-45,18,C,4+,1,1,7.0,,3372
1007397,P6782,F,18-25,11,C,3,1,4,6.0,16.0,4413
1001735,P1943,M,36-45,1,B,0,0,11,1.0,,8266
1009777,P5550,F,18-25,9,B,1,1,17,14.0,,6927
1008258,P1600,F,36-45,11,A,1,1,2,10.0,3.0,5765
1007979,P7376,M,26-35,13,A,4+,1,1,,9.0,3059
1002428,P2524,F,36-45,17,A,3,1,6,11.0,17.0,5327
1007426,P4766,F,55+,18,A,0,0,11,,,9075
1008533,P1250,F,51-55,5,B,0,1,4,17.0,2.0,4628
1005249,P1078,F,0-17,4,A,0,0,11,5.0,,7282
1005291,P4123,M,51-55,15,C,4+,1,5,,17.0,6695
1002817,P8064,F,0-17,13,B,4+,0,10,,,6582
1009424,P9417,F,55+,12,B,3,1,5,6.0,,5823
1003874,P2209,M,18-25,20,B,0,1,3,8.0,,3187
1009686,P6153,M,26-35,1,A,0,1,6,6.0,11.0,5261
1004211,P5898,F,18-25,1,A,3,0,13,4.0,,7934
1000661,P3178,M,18-25,11,A,3,0,16,,,10735
1003374,P8610,M,36-45,0,C,3,1,7,,,5949
1009208,P9895,M,51-55,18,B,1,0,18,15.0,4.0,10825
1000207,P3544,M,36-45,15,A,3,0,3,,18.0,4019
1002665,P6522,M,36-45,6,C,2,1,6,8.0,15.0,4666
1002493,P3370,M,36-45,20,A,4+,1,10,,7.0,7116
1006813,P4281,M,18-25,6,B,3,1,16,4.0,,7503
1000632,P5710,M,0-17,15,B,1,0,13,17.0,,10492
1003083,P1328,M,0-17,5,B,2,1,9,,,7398
1003719,P6579,F,26-35,17,C,1,1,16,15.0,,9725
1007123,P5228,F,18-25,0,C,1,1,11,11.0,14.0,7378
1001679,P7794,F,0-17,0,B,1,1,9,,,6504
1000236,P1120,F,18-25,13,A,1,0,10,,,5588
1007446,P7749,F,18-25,5,C,0,1,11,3.0,1.0,7464
1004443,P1964,M,51-55,5,B,4+,1,15,1.0,,10124
1006770,P5224,M,18-25,3,A,0,0,13,,,6867
1009732,P4675,F,26-35,11,B,2,0,17,,,7620
1006099,P6694,F,36-45,17,A,0,1,4,7.0,,3226
1008555,P3076,M,26-35,9,A,2,0,11,7.0,8.0,7124
1002368,P7865,F,18-25,2,C,3,0,1,14.0,,1056
1000285,P6643,M,26-35,2,B,2,0,1,15.0,13.0,2614
1000148,P9524,F,0-17,7,A,0,0,3,5.0,,2834
1004037,P6249,M,26-35,0,B,0,1,15,14.0,2.0,8299
1006549,P2316,F,18-25,17,C,2,0,1,13.0,,2808
1007121,P2196,M,26-35,14,A,0,0,16,,,9497
1009958,P4170,F,36-45,20,B,2,1,17,13.0,8.0,10723
1004895,P1355,F,26-35,19,C,1,0,9,,15.0,5590
1005280,P1028,M,26-35,16,A,4+,1,5,,,5598
1001012,P2013,M,26-35,10,B,2,1,6,9.0,,4277
1009715,P3024,F,46-50,12,A,1,1,15,10.0,8.0,8713
1002785,P9490,F,18-25,19,B,1,1,9,3.0,17.0,6642
1003725,P6839,M,36-45,9,C,1,0,3,7.0,9.0,4467
1004576,P6791,M,36-45,12,A,1,0,19,11.0,,10842
1005782,P1754,M,26-35,16,C,2,0,13,12.0,,9947
1006257,P9961,F,18-25,20,C,0,0,13,12.0,,8369
1009793,P4735,F,26-35,0,A,1,0,3,13.0,,2447
1002408,P2238,M,18-25,19,B,3,0,20,8.0,2.0,12556
1000340,P2906,F,0-17,15,A,1,0,14,4.0,,8897
1002817,P8399,F,18-25,15,C,0,0,2,1.0,,4761
1002496,P8961,M,18-25,20,B,0,0,10,6.0,4.0,7356
1005962,P5601,F,26-35,2,B,4+,0,9,2.0,,4150
1005299,P2460,M,46-50,1,B,4+,0,13,14.0,,10253
1009917,P8669,M,18-25,5,B,1,1,11,10.0,,6277
1007574,P2416,F,51-55,10,C,1,1,2,,,2007
1001689,P8766,F,55+,2,B,4+,1,16,,8.0,9380
1003267,P2428,M,55+,0,C,1,1,5,,,3166
1004406,P5378,M,46-50,10,B,3,1,1,,,2829
1008453,P8529,M,26-35,12,A,2,1,8,9.0,9.0,6369
1001442,P5474,F,0-17,4,C,4+,0,16,2.0,4.0,8468
1008597,P4071,M,26-35,17,B,4+,0,14,,2.0,8484
1004437,P1555,M,26-35,14,B,0,1,2,,,5848
1005435,P9547,M,46-50,17,C,1,0,18,2.0,,10386
1008435,P2563,M,55+,14,A,4+,0,7,,,4861
1004107,P2040,F,26-35,19,B,4+,0,12,17.0,,9112
